Method,Person,Block,layout,WPM,CER,UER,numC,numIF,numF,numINF,numCancel,presented_str,input_str,timed_actions,layout
1DInput,1,5,1,5.26287307,0.195652174,0,37,0,0,0,9,please try to be home before midnight,please try to be home before midnight,"[0.000000,cancel],[2.025452,p],[4.438354,l],[5.373779,e],[6.338165,a],[8.249878,cancel],[10.052765,s],[11.186829,e],[12.004303, ],[13.857025,cancel],[14.714264,t],[16.948517,cancel],[19.413239,r],[21.810791,y],[22.387939, ],[23.535278,t],[25.567017,o],[26.262604, ],[28.491486,b],[29.602905,e],[30.347595, ],[32.710907,h],[35.308044,o],[37.112457,cancel],[39.636902,m],[41.341949,cancel],[41.953461,e],[42.587646, ],[44.148285,cancel],[46.050354,b],[46.958923,e],[49.439453,f],[52.275787,o],[54.439911,r],[55.704254,e],[57.178040, ],[59.182892,cancel],[60.817993,m],[61.514343,i],[65.127411,cancel],[67.699677,d],[70.944458,n],[73.668915,i],[77.367432,g],[80.528351,h],[82.084442,t],[84.085144,done]",
1DInput,1,5,1,4.452389004,0.261904762,0,31,1,1,0,10,the postal service is very slow,the postal service is very slow,"[0.000000,cancel],[1.538147,cancel],[2.376831,t],[4.487091,h],[5.649536,e],[6.303131, ],[9.967102,p],[11.600708,o],[14.745667,s],[16.469727,t],[17.381042,a],[19.387299,cancel],[20.973938,cancel],[23.311249,l],[24.888763, ],[26.579010,cancel],[28.659485,s],[29.850403,e],[32.768707,cancel],[34.849487,r],[37.845093,cancel],[40.412628,v],[42.782898,i],[45.387482,c],[46.319855,e],[47.429810, ],[47.817932, ],[49.751556,del],[53.874451,i],[56.317169,cancel],[58.010559,s],[59.071991, ],[61.776581,cancel],[63.654724,v],[64.465363,e],[66.589996,r],[69.301208,y],[69.974609, ],[73.216980,s],[74.662506,cancel],[76.255157,l],[78.201294,o],[80.855469,w],[82.387360,done]",
1DInput,1,5,1,6.562475546,0.066666667,0,28,1,1,0,1,do not feel too bad about it,do not feel too bad about it,"[0.000031,d],[1.416046,cancel],[2.661255,o],[3.406158, ],[6.634216,n],[8.318542,o],[9.862488,t],[10.470215, ],[12.832611,f],[13.806702,a],[15.540497,del],[16.390289,e],[17.416504,e],[20.529144,l],[21.402802, ],[22.817139,t],[24.739227,o],[26.343201,o],[27.101196, ],[29.937927,b],[30.779724,a],[33.792847,d],[34.431396, ],[35.121521,a],[37.193604,b],[39.566071,o],[42.437775,u],[43.905396,t],[44.650909, ],[47.994507,i],[49.371613,t],[51.037598,done]",
1DInput,1,5,1,4.563454622,0.114285714,0,31,0,0,0,4,arguing with the boss is futile,arguing with the boss is futile,"[0.000000,cancel],[0.814850,a],[3.466339,r],[7.380096,cancel],[9.697906,g],[12.568481,u],[14.811615,i],[19.041901,n],[23.069427,g],[23.874603, ],[29.777863,w],[31.908447,i],[33.360321,t],[36.904785,h],[37.679932, ],[40.025360,t],[42.422729,h],[44.165955,e],[44.898926, ],[47.007904,cancel],[49.123230,b],[52.860321,o],[55.432800,cancel],[57.158691,s],[58.403717,s],[59.321442, ],[62.058868,i],[64.062012,s],[65.354980, ],[67.745300,f],[70.084961,u],[71.380280,t],[73.443268,i],[77.751343,l],[78.887604,e],[80.791412,done]",
1DInput,1,5,1,4.149343173,0.285714286,0,20,3,3,0,5,all work and no play,all work and no play,"[0.000000,a],[2.466461,l],[4.111542,cancel],[5.187256,l],[5.709839, ],[8.988617,w],[11.405029,o],[15.486786,r],[17.634094,cancel],[19.544495,k],[20.308319, ],[21.307526,a],[23.628571,n],[26.191559,d],[26.963379, ],[29.648193,n],[31.691895,o],[32.524628, ],[35.964935,cancel],[37.313568,o],[39.480164,l],[40.511749,a],[42.012909,del],[43.205322,del],[44.244263,del],[46.851929,p],[49.278351,l],[50.814911,cancel],[51.436890,a],[52.968018,cancel],[54.948456,y],[56.589813,done]",
1DInput,1,6,1,6.072293359,0.166666667,0,35,0,0,0,7,granite is the hardest of all rocks,granite is the hardest of all rocks,"[0.000031,cancel],[1.783325,g],[4.204681,r],[5.388184,a],[7.597565,n],[9.218445,i],[10.606964,t],[11.606903,e],[12.496429, ],[14.856262,cancel],[16.191254,i],[18.529541,s],[19.690887, ],[21.220581,t],[23.551331,h],[24.097046,e],[24.917908, ],[28.026764,h],[28.751373,a],[30.935364,cancel],[32.796295,r],[34.544922,cancel],[36.423798,d],[37.475067,e],[40.116241,s],[41.029785,t],[41.717102, ],[43.877258,o],[45.492859,cancel],[47.274292,f],[47.735718, ],[48.268372,a],[50.465729,l],[51.910126,l],[52.582184, ],[54.714935,cancel],[56.316681,r],[58.386414,cancel],[60.305969,o],[62.734741,c],[65.072662,k],[67.190430,s],[68.820312,done]",
1DInput,1,6,1,4.496437759,0.35,0,26,3,3,0,11,the trains are always late,the trains are always late,"[0.000000,cancel],[0.783905,t],[2.643463,h],[3.164978,e],[3.980652, ],[5.806610,cancel],[6.934143,cancel],[7.759888,r],[9.976013,cancel],[11.230438,r],[12.338745,a],[13.975250,cancel],[15.087769,del],[16.338013,del],[17.494629,del],[19.379364,cancel],[20.187805,t],[21.827850,cancel],[23.528809,r],[24.602661,a],[27.516205,i],[29.910858,n],[31.720917,cancel],[34.090881,s],[34.753906, ],[36.068420,a],[39.019684,cancel],[41.060669,r],[42.261322,e],[43.098724, ],[44.358124,a],[47.675049,l],[50.883209,w],[51.954956,a],[53.451050,cancel],[55.216156,y],[57.582581,s],[58.264130, ],[61.274109,l],[62.778351,a],[64.887695,cancel],[65.673828,t],[66.719482,e],[69.384613,done]",
1DInput,1,6,1,5.457720991,0.090909091,0,30,1,1,0,2,pay off a mortgage for a house,pay off a mortgage for a house,"[0.000031,p],[0.868225,a],[3.159210,y],[3.791809, ],[5.865601,o],[8.124176,f],[9.688873,f],[10.352539, ],[11.499542,a],[12.468292, ],[14.446136,cancel],[17.378235,m],[20.847534,o],[23.880890,r],[25.301971,t],[28.844421,g],[29.785889,a],[31.629059,g],[32.663147,e],[34.062500, ],[37.745880,f],[40.537048,o],[43.418823,r],[44.898499, ],[46.564941,a],[47.452911, ],[49.484924,cancel],[51.813721,h],[53.312195,o],[55.724304,u],[58.953430,y],[60.907318,del],[62.688599,s],[63.762878,e],[66.249695,done]",
1DInput,1,6,1,5.633992857,0.12195122,0,36,0,0,0,5,one never takes too many precautions,one never takes too many precautions,"[0.000000,o],[3.033539,n],[3.940002,e],[4.596985, ],[7.353058,n],[8.081055,e],[11.043518,v],[12.046783,e],[14.373444,cancel],[16.081665,r],[17.392792, ],[19.422424,t],[20.605957,a],[23.703217,k],[24.652863,e],[27.218719,s],[28.565704, ],[30.468353,t],[32.436554,o],[33.711639,o],[34.427704, ],[36.584808,m],[37.443024,a],[39.041290,cancel],[40.753418,n],[43.292908,y],[44.151947, ],[48.164673,p],[50.457245,r],[51.447052,e],[54.051910,c],[54.609619,a],[56.199860,cancel],[58.099518,u],[60.310089,cancel],[61.107239,t],[62.560211,cancel],[64.276886,i],[67.668671,o],[70.100677,n],[74.547485,s],[76.905945,done]",
1DInput,1,6,1,6.507253892,0.083333333,0,22,1,1,0,1,mary had a little lamb,mary had a little lamb,"[0.000031,m],[1.288483,a],[3.747986,cancel],[5.801392,r],[7.713745,y],[8.411896, ],[11.402100,h],[12.322632,a],[14.352814,d],[15.103394, ],[15.924316,a],[16.662415,t],[18.901550,del],[19.590729, ],[22.176971,l],[24.284485,i],[25.779572,t],[26.574677,t],[28.945648,l],[29.692566,e],[30.511780, ],[32.880005,l],[33.916199,a],[36.025818,m],[38.726013,b],[40.430695,done]",
1DInput,2,1,1,2.313660587,0.387096774,0,19,10,10,0,2,the power of denial,the power of denial,"[0.000031,a],[0.603149,a],[2.075134,t],[3.204163,del],[4.166351,del],[5.600281,del],[8.753174,t],[12.220276,h],[13.521790,e],[15.312866, ],[20.166565,p],[22.591583,o],[25.043579,r],[25.517365,u],[27.001740,del],[28.047424,del],[31.170563,w],[32.662750,e],[35.596130,r],[37.387146, ],[41.708954,o],[43.946106,del],[49.490387,p],[51.348663,o],[55.282074,w],[57.095673,e],[61.146057,del],[62.094116,del],[62.984436,del],[63.901672,del],[66.199310,o],[69.939941,f],[71.754700, ],[74.758209,d],[77.872406,cancel],[78.703979,e],[81.939911,n],[86.242218,i],[87.562927,a],[91.606323,cancel],[93.358551,l],[95.721222,done]",
1DInput,2,1,1,2.415290559,0.378378378,0,23,5,5,0,9,user friendly interface,user friendly interface,"[0.000031,cancel],[2.967743,u],[7.465424,s],[9.734283,e],[12.507629,r],[15.256989, ],[19.795288,f],[22.823822,r],[27.519836,i],[30.967072,cancel],[31.838226,e],[34.703705,n],[38.241852,d],[42.070465,l],[47.057953,w],[49.257965,del],[53.037872,cancel],[57.112244,cancel],[61.027863,y],[63.419861, ],[66.625763,i],[69.315063,n],[73.657349,cancel],[74.635742,t],[75.966492,e],[78.503601,r],[82.737701,f],[84.135712,a],[85.889526,i],[88.476166,cancel],[91.222260,cancel],[92.343018,del],[93.377106,a],[95.700745,a],[96.963745,del],[97.852966,del],[99.495453,cancel],[100.939178,i],[102.352600,del],[106.051636,cancel],[108.144073,c],[109.303619,e],[111.385773,done]",
1DInput,2,1,1,2.239224999,0.438596491,0,32,10,10,0,15,the coronation was very exciting,the coronation was very exciting,"[0.000031,t],[4.301605,h],[5.593597,e],[7.669281, ],[10.484985,f],[12.157257,a],[15.285370,c],[16.710907,e],[18.065704, ],[22.644012,cancel],[23.596497,del],[24.455536,del],[25.452698,del],[26.337189,del],[27.422760,del],[30.582367,c],[33.105225,o],[38.489471,cancel],[40.088501,r],[43.775696,o],[46.451202,o],[48.046661,del],[50.709534,n],[53.129883,a],[55.188049,t],[58.118439,i],[61.729645,o],[65.676605,cancel],[67.411530,n],[69.155487, ],[73.189880,cancel],[76.924591,w],[78.171417,a],[81.282440,cancel],[83.766296,cancel],[86.138062,cancel],[87.544403,s],[89.354675, ],[97.004883,cancel],[98.862793,e],[100.360809,s],[101.661652,del],[102.782959,del],[106.928925,v],[109.351501,e],[113.472168,r],[116.469299,cancel],[119.800079,y],[121.623291, ],[124.434265,m],[126.060242,del],[127.118958,e],[130.989899,x],[133.690338,cancel],[136.342773,c],[137.925201,i],[141.154449,cancel],[142.201538,t],[144.779633,i],[149.814728,cancel],[151.302155,m],[153.480682,cancel],[154.579010,del],[157.141357,cancel],[160.448517,cancel],[162.244598,n],[166.128906,g],[168.209686,done]",
1DInput,2,1,1,2.024317309,0.465116279,0,23,12,12,0,8,do not walk too quickly,do not walk too quickly,"[0.000000,d],[3.666992,o],[5.226990, ],[7.641571,n],[10.167419,cancel],[11.614258,o],[12.957581,t],[15.086304, ],[19.761475,l],[22.533936,w],[23.847748,del],[24.744141,del],[27.120117,r],[29.000702,s],[29.861816,del],[30.694336,del],[33.599426,cancel],[36.590881,w],[37.885864,a],[42.715973,g],[44.128662,e],[45.008087,del],[46.422302,s],[47.162476,del],[48.121704,del],[52.266022,cancel],[54.167114,l],[57.998688,k],[59.798645, ],[63.543060,l],[66.118927,del],[68.801117,cancel],[72.256348,cancel],[73.847076,t],[77.736084,g],[78.781158,e],[79.676941,del],[80.487946,del],[83.019775,g],[83.887909,e],[84.874847,del],[85.660980,del],[88.023102,o],[89.967957,o],[91.808502, ],[96.250366,q],[100.687347,cancel],[103.327789,cancel],[106.637390,cancel],[108.649170,u],[112.277496,i],[118.291656,c],[123.204681,k],[126.531433,l],[130.414337,y],[132.013031,done]",
1DInput,2,1,1,2.507099062,0.358490566,0,34,8,8,0,11,one hour is allotted for questions,one hour is allotted for questions,"[0.000031,o],[2.527618,n],[3.879333,e],[6.816193,m],[8.385284, ],[9.537384,del],[10.321564,del],[13.481445,cancel],[14.796509, ],[19.609039,cancel],[23.074310,cancel],[25.212769,d],[26.690338,del],[29.421997,h],[34.761688,o],[38.801910,u],[41.277100,r],[43.081024, ],[45.464752,i],[52.246124,l],[53.824951,del],[56.442627,cancel],[58.666992,s],[60.622711, ],[62.931152,a],[66.562988,l],[69.561066,cancel],[71.706390,cancel],[73.272888,l],[76.041473,o],[78.732788,t],[79.293457,t],[80.747589,e],[83.684540,d],[85.301025, ],[87.962219,k],[88.154175,t],[89.477386,del],[90.301270,del],[92.229065,f],[94.478271,o],[96.587189,r],[98.073914, ],[103.221252,cancel],[106.740112,q],[112.130219,u],[116.165131,g],[117.969360,o],[118.843292,del],[119.566254,del],[120.399902,e],[123.713623,s],[127.195068,cancel],[128.188629,t],[133.516205,i],[135.787781,o],[141.155914,cancel],[144.656799,cancel],[147.681793,n],[155.300415,cancel],[157.951477,s],[160.245056,done]",
1DInput,2,2,1,2.808205891,0.277777778,0,39,4,4,0,11,pumping helps if the roads are slippery,pumping helps if the roads are slippery,"[0.000031,cancel],[22.210907,p],[25.510071,u],[31.154236,cancel],[34.092560,m],[36.464935,o],[38.610199,i],[40.708527,del],[41.830017, ],[44.781586,del],[46.239380,del],[49.827240,p],[52.834778,i],[56.735352,cancel],[58.947479,n],[62.311401,g],[65.062347, ],[69.133728,h],[70.401794,e],[72.557373,cancel],[75.175354,l],[78.511780,p],[80.947479,cancel],[83.039276,s],[84.714630, ],[87.750122,i],[90.809662,f],[92.056854, ],[95.246735,cancel],[98.618866,t],[101.724060,cancel],[104.236664,h],[105.967712,e],[106.943420, ],[109.767273,r],[113.093109,o],[114.499451,a],[116.646149,d],[119.344818,cancel],[121.443146,cancel],[123.411224,s],[125.259674, ],[126.549622,a],[129.910248,r],[131.714325,e],[132.540405, ],[135.945343,s],[140.110229,l],[143.399811,i],[147.184235,p],[148.703339,cancel],[151.209167,p],[152.581787,e],[154.834045,cancel],[156.236877,r],[159.500702,y],[160.736694, ],[162.381256,del],[163.695984,done]",
1DInput,2,2,1,4.852636828,0.178571429,0,23,0,0,0,5,see you later alligator,see you later alligator,"[0.000000,s],[1.112701,e],[1.748413,e],[2.342133, ],[5.448853,y],[7.671967,cancel],[9.347290,o],[12.556305,cancel],[15.045197,u],[16.163055, ],[19.300232,l],[20.350922,a],[22.227081,t],[24.002167,cancel],[24.925568,e],[27.698547,r],[29.258698, ],[30.325958,a],[32.238708,cancel],[33.853943,l],[35.360565,l],[37.676178,cancel],[39.764984,i],[46.783600,g],[47.696136,a],[49.285706,t],[52.057861,o],[54.403412,r],[58.123627,done]",
1DInput,2,2,1,3.084327338,0.347826087,0,30,6,6,0,10,universities are too expensive,universities are too expensive,"[0.000031,u],[2.967804,n],[4.987549,i],[9.797424,v],[12.762848,g],[14.616089,del],[17.519226,cancel],[19.166016,cancel],[20.153595,e],[23.513611,r],[27.693542,s],[31.576019,i],[36.082458,cancel],[37.128601,t],[41.314423,i],[43.189850,e],[47.548645,cancel],[48.908081,s],[50.103912, ],[51.265259,a],[53.438324,r],[55.065094,e],[55.798553,t],[58.013489,del],[58.810364, ],[59.213379, ],[60.987457,del],[62.306152,t],[64.652313,o],[65.854370,o],[67.199951, ],[68.819702,e],[71.934204,cancel],[73.985626,x],[77.727844,p],[79.294281,e],[83.725647,o],[85.569397,e],[86.519379,del],[87.408234,del],[88.860291,n],[90.174072,e],[92.631287,del],[95.010925,cancel],[97.108795,cancel],[98.950043,s],[101.800354,cancel],[103.195221,cancel],[105.705292,i],[110.142181,v],[112.006958,cancel],[112.828491,e],[115.145569,done]",
1DInput,2,2,1,3.025045441,0.357142857,0,27,3,3,0,12,world population is growing,world population is growing,"[0.000000,r],[2.045074,del],[3.917725,o],[4.907288,del],[7.243225,cancel],[10.495453,w],[13.958954,o],[17.481873,r],[20.489349,l],[23.689056,d],[24.948273, ],[29.146057,p],[30.800842,o],[33.883301,cancel],[35.611542,cancel],[37.984772,p],[41.277924,u],[43.811829,l],[44.958435,a],[46.555389,t],[49.547760,cancel],[51.265167,i],[54.462677,o],[57.270844,cancel],[58.478088,cancel],[60.041077,n],[65.102936,cancel],[66.388458, ],[69.142914,i],[71.558838,cancel],[73.076599,cancel],[74.207520,s],[75.155640, ],[78.961304,g],[80.900574,r],[82.886230,o],[84.762268,r],[86.111938,del],[87.628143,cancel],[89.264038,cancel],[91.553833,w],[94.691284,i],[97.521332,cancel],[99.014008,n],[103.138947,g],[104.702454,done]",
1DInput,2,2,1,3.368661091,0.342857143,0,23,3,3,0,9,we are having spaghetti,we are having spaghetti,"[0.000000,cancel],[2.317444,w],[4.006531,e],[5.078186, ],[6.613312,cancel],[7.730896,a],[10.225311,cancel],[11.489014,r],[12.713837,e],[13.598114,t],[15.224487,cancel],[16.101776,del],[16.883514, ],[20.891785,h],[21.897369,a],[24.477936,cancel],[31.230469,v],[34.218201,i],[38.013977,n],[42.148315,g],[44.106537, ],[47.113678,cancel],[48.942657,s],[51.922668,p],[52.923065,a],[56.650146,g],[59.497070,h],[60.593567,e],[62.265839,e],[63.464508,del],[64.379608,t],[65.027039,t],[70.022644,cancel],[71.593475,cancel],[73.102081,i],[75.800842,cancel],[76.883087,s],[78.369415,del],[79.632904,done]",
1DInput,2,3,1,3.619239081,0.242424242,0,25,4,4,0,4,the stock exchange dipped,the stock exchange dipped,"[0.000031,t],[3.187653,h],[4.890503,cancel],[5.792816,e],[7.442108, ],[9.798218,cancel],[11.426544,s],[12.996796,t],[15.233887,cancel],[16.698669,o],[18.889374,i],[20.419708,del],[22.834106,c],[27.228516,k],[28.725220, ],[30.435181,e],[34.087830,x],[37.818817,c],[39.288239,a],[40.285095,e],[41.670471,del],[44.051819,n],[45.376221,del],[46.485931,del],[49.167297,h],[50.607544,a],[54.305359,n],[57.039825,g],[59.010162,e],[60.058899, ],[62.551880,d],[66.599915,cancel],[68.598755,i],[71.749298,p],[75.146881,p],[76.526642,e],[79.574738,d],[81.090759,done]",
1DInput,2,3,1,4.679950584,0.161290323,0,26,0,0,0,5,mystery of the lost lagoon,mystery of the lost lagoon,"[0.000031,m],[1.899902,cancel],[4.394012,y],[7.313385,s],[9.956787,t],[11.597107,e],[13.786713,r],[15.991974,cancel],[18.223999,y],[20.196777, ],[22.209351,cancel],[23.765869,o],[26.917816,f],[27.677521, ],[29.162140,t],[32.319183,h],[33.333374,e],[34.170349, ],[37.976990,l],[40.562500,o],[43.529907,s],[44.837402,t],[46.561951, ],[48.595886,cancel],[51.100647,l],[52.535309,a],[55.169373,g],[58.176514,o],[59.634247,o],[62.262573,n],[64.103241,cancel],[65.390289,done]",
1DInput,2,3,1,6.308681612,0.1,0,27,1,1,0,2,the store will close at ten,the store will close at ten,"[0.000031,t],[3.977417,h],[4.777313,e],[5.614838, ],[8.689850,cancel],[9.699402,s],[9.806824, ],[11.486908,del],[12.766083,cancel],[13.481110,t],[15.908997,o],[17.595703,r],[19.129333,e],[19.858704, ],[23.074463,w],[25.811340,i],[27.660950,l],[28.935760,l],[30.140503, ],[32.050568,c],[34.338989,l],[36.760651,o],[38.583405,s],[39.880646,e],[41.730713, ],[42.375519,a],[43.725861,t],[44.589996, ],[45.639679,t],[46.440857,e],[49.455658,n],[50.873596,done]",
1DInput,2,3,1,3.631106994,0.389830508,0,36,7,7,0,16,the treasurer must balance her books,the treasurer must balance her books,"[0.000031,t],[2.815613,h],[3.593262,e],[4.297577, ],[4.849731,e],[6.393005,del],[6.788971,t],[9.788330,cancel],[11.317383,r],[12.276764,e],[13.043884,a],[15.408783,cancel],[16.405334,cancel],[18.686157,s],[22.452972,cancel],[23.673767,cancel],[26.330292,u],[28.668488,cancel],[30.278961,r],[32.215057,e],[33.513794,r],[35.933350, ],[38.041138,m],[40.824799,u],[43.119202,s],[44.930328,t],[45.632996, ],[47.454559,cancel],[49.532471,b],[50.647430,a],[53.107513,cancel],[54.920898,s],[56.939758,del],[58.277985,cancel],[59.661407,l],[60.932526,cancel],[61.700775,a],[65.171844,cancel],[66.474884,n],[69.217041,i],[71.137238,del],[77.742676,c],[79.864288,cancel],[79.922394,a],[82.213226,cancel],[83.657104,del],[84.795105,a],[84.904297,e],[84.971741,a],[86.563080,cancel],[87.544708,del],[88.385254,del],[90.075470,cancel],[91.003571,del],[91.875214,e],[92.905914, ],[96.600494,cancel],[98.235291,h],[99.587128,e],[100.967987,r],[102.097198, ],[105.049286,b],[107.213379,o],[108.899811,o],[112.440430,k],[115.667206,s],[117.272522,done]",
1DInput,2,3,1,4.459616144,0.24,0,19,2,2,0,4,life is but a dream,life is but a dream,"[0.000000,l],[2.707855,i],[5.932190,f],[7.031281,e],[7.981354,t],[9.266785,del],[10.354828, ],[13.464783,i],[17.064758,s],[18.090332, ],[21.682770,b],[24.605469,u],[25.725983,e],[26.943451,del],[27.328064,t],[29.419189, ],[30.920044,a],[32.162689, ],[35.289154,d],[38.374756,r],[39.904053,e],[40.906006,a],[43.119965,cancel],[44.199158,cancel],[45.444916,m],[47.015076,cancel],[48.434662,cancel],[50.537292,done]",
1DInput,2,4,1,3.768616405,0.333333333,0,22,8,8,0,3,you are not a jedi yet,you are not a jedi yet,"[0.000031,y],[4.808716,o],[7.857208,u],[9.824432,cancel],[11.368042, ],[12.444183,a],[14.464569,r],[16.400604,cancel],[17.136566,e],[18.497620, ],[21.047363,cancel],[22.328278,n],[25.052673,o],[26.365509,t],[27.011963, ],[27.869507,a],[31.530457,j],[32.321320,e],[34.334900,d],[37.780304,i],[39.184265, ],[40.337128,del],[41.477234,del],[42.316315,del],[43.547638,del],[44.485443,del],[45.026642, ],[47.021637,d],[47.487122,t],[48.396149, ],[49.425659,del],[50.133514,del],[51.349609,del],[53.699371,j],[54.542206,e],[56.700745,d],[58.976501,i],[59.781891, ],[64.546509,y],[65.633453,e],[66.868042,t],[68.198669,done]",
1DInput,2,4,1,4.207306968,0.3,0,28,5,5,0,7,just what the doctor ordered,just what the doctor ordered,"[0.000031,j],[1.622406,t],[2.705139,cancel],[3.779236,del],[5.105072,cancel],[7.087891,u],[9.889557,cancel],[13.420868,s],[15.342194,t],[16.391144, ],[19.392151,w],[22.638580,h],[23.569611,a],[24.424683,e],[25.868683,del],[26.251221,t],[27.208893, ],[28.102386,e],[29.050018,del],[29.612427,t],[33.361450,h],[35.060333,cancel],[35.976318,e],[36.621368,t],[38.122894,del],[38.507935,del],[40.151550,e],[40.644104, ],[44.840179,cancel],[46.298615,d],[49.175781,o],[52.354889,c],[53.750946,t],[56.917999,o],[59.300476,cancel],[60.468109,r],[61.292755, ],[63.424042,o],[65.622314,r],[67.932587,d],[69.122925,e],[70.950684,r],[72.484283,e],[75.144073,d],[77.008881,cancel],[78.258240,done]",
1DInput,2,4,1,4.58204255,0.25,0,21,3,3,0,4,santa claus got stuck,santa claus got stuck,"[0.000031,cancel],[1.625916,cancel],[2.842834,s],[3.658691,a],[6.854828,n],[8.831726,e],[10.241364,del],[12.205292,cancel],[13.115631,t],[13.820496,a],[14.784058,t],[16.598999,del],[17.111908, ],[19.670776,c],[21.828796,l],[22.504395,a],[24.334839,r],[25.597534,del],[26.991150,u],[29.156219,cancel],[30.665527,s],[31.386292, ],[34.614685,g],[37.034576,o],[38.519318,t],[39.356567, ],[41.903290,s],[43.093536,t],[46.023987,u],[48.807617,c],[52.378387,k],[54.807892,done]",
1DInput,2,4,1,4.355232513,0.333333333,0,26,4,4,0,9,one of the poorest nations,one of the poorest nations,"[0.000000,o],[2.339600,n],[3.492401,e],[4.196014, ],[6.237213,o],[8.829529,n],[11.012512,cancel],[12.006958,del],[14.434631,f],[15.295685, ],[16.143250,t],[18.617371,h],[19.920105,e],[20.549255, ],[23.479218,cancel],[25.360687,p],[26.795044,o],[27.897278,o],[29.879761,r],[30.591095,e],[33.247864,s],[34.707153,t],[35.345306, ],[38.494476,cancel],[39.891876,cancel],[41.178253,cancel],[42.596100,n],[43.728821,a],[45.401184,t],[47.905090,i],[51.175110,o],[53.023346,a],[53.152832,e],[53.197693,a],[54.570953,cancel],[55.851898,cancel],[56.805573,del],[57.674713,del],[58.549683,del],[59.800507,cancel],[61.413879,n],[64.717377,s],[68.882660,cancel],[70.249207,done]",
1DInput,2,4,1,4.950017183,0.3,0,21,1,1,0,8,are you talking to me,are you talking to me,"[0.000000,a],[2.348297,r],[3.808472,e],[4.757996, ],[8.707062,y],[10.647339,o],[13.204834,u],[13.715271, ],[15.430267,t],[16.132294,a],[17.620514,l],[19.423767,a],[19.591400,cancel],[20.781464,cancel],[21.707092,del],[23.291046,cancel],[24.469391,cancel],[25.902466,cancel],[27.161133,cancel],[29.503357,k],[31.502106,i],[34.128296,n],[36.403259,cancel],[38.194550,g],[39.098694, ],[41.166534,t],[42.681427,cancel],[43.942108,o],[45.178558, ],[47.455353,m],[48.484680,e],[50.188324,done]",
1DInput,2,5,1,4.051435714,0.292682927,0,29,6,6,0,6,prevailing wind from the east,prevailing wind from the east,"[0.000031,p],[1.537140,r],[3.206818,cancel],[4.292908,e],[6.141449,cancel],[8.319855,v],[10.304840,a],[12.555573,i],[15.094604,l],[16.867859,i],[19.251770,n],[23.390472,g],[24.748108, ],[27.641113,cancel],[29.768463,w],[31.774536,i],[33.933167,n],[37.543793,d],[38.466095, ],[41.120667,f],[44.108063,o],[45.826172, ],[47.054932,del],[47.763885,del],[50.656952,r],[52.498657,o],[54.073517,m],[56.015717,t],[58.349365,h],[59.662964,del],[60.356903,del],[62.998505,cancel],[63.753174,t],[65.352203,del],[66.056580, ],[67.629303,cancel],[68.471649,t],[70.153656,o],[71.333557,del],[73.903748,cancel],[75.573547,h],[76.354614,e],[77.643585, ],[78.396942,e],[79.306122,a],[81.453278,s],[82.933563,t],[84.721191,done]",
1DInput,2,5,1,4.952005048,0.204545455,0,35,3,3,0,6,where did you get such a silly idea,where did you get such a silly idea,"[0.000031,w],[3.588348,h],[4.599976,e],[6.167633,r],[7.032013,e],[8.224670, ],[10.666321,d],[12.600311,i],[14.099945,d],[14.709869, ],[18.022003,y],[20.651978,o],[23.122711,u],[23.882782, ],[26.882507,g],[28.851349,cancel],[29.652405,e],[30.457184,t],[31.190704, ],[34.730286,s],[37.517792,u],[39.534210,i],[40.944458,del],[42.299591,c],[45.021393,h],[45.792389, ],[46.542877,a],[49.228790, ],[52.025574,s],[55.651611,cancel],[56.637573,i],[58.516174,cancel],[59.848267,cancel],[60.931183,l],[62.163147,l],[64.303009,cancel],[66.824127,y],[69.559143,i],[70.909058,del],[71.214752, ],[72.678711,i],[75.334839,d],[77.448792,cancel],[78.375366,e],[79.014557,a],[80.899536,s],[82.390869,del],[87.114777,done]",
1DInput,2,5,1,3.687039701,0.315789474,0,26,5,5,0,7,olympic athletes use drugs,olympic athletes use drugs,"[0.000031,cancel],[2.059814,o],[4.525146,l],[9.366150,y],[13.501770,cancel],[13.649780,e],[13.724762,a],[15.217010,del],[16.872986,cancel],[17.652405,del],[19.579285,cancel],[21.126343,m],[24.208618,p],[26.089264,i],[29.076691,c],[31.583099, ],[33.974945,a],[35.482239,u],[36.465668,del],[37.172821,t],[41.586090,h],[42.629425,e],[44.410828,del],[46.728088,l],[48.011627,e],[49.120972,t],[51.831238,cancel],[53.926697,i],[54.899231,del],[56.378265,cancel],[57.055176,e],[61.275116,s],[62.590912, ],[65.448608,u],[67.773346,s],[68.727356,e],[69.397675, ],[71.470245,d],[73.080963,r],[75.586426,u],[77.701324,g],[80.149597,cancel],[81.366089,s],[83.787964,done]",
